frame,charge_level
3855,1.151336
3856,1.151336
3857,1.151336
3858,1.151336
3859,1.151336
3860,1.151336
3861,1.151336
3862,1.151336
3863,1.151336
3864,1.151336
3865,1.151336
3866,1.151336
3867,1.151336
3868,1.151336
3869,1.151336
3870,1.151336
3871,1.151336
3872,1.151336
3873,1.151336
3874,1.151336
3875,1.151336
3876,1.151336
3877,1.151336
3878,1.151336
3879,1.151336
3880,1.151336
3881,1.151336
3882,1.151336
3883,1.151336
3884,1.151336
3885,1.151336
3886,1.151336
3887,1.151336
3888,1.151336
3889,1.151336
3890,1.151336
3891,1.151336
3892,1.151336
3893,1.151336
3894,1.151336
3895,1.151336
3896,1.151336
3897,1.151336
3898,1.151336
3899,1.151336
3900,1.113898
3901,1.113898
3902,1.113898
3903,1.113898
3904,1.113898
3905,1.113898
3906,1.113898
3907,1.113898
3908,1.113898
3909,1.113898
3910,1.113898
3911,1.113898
3912,1.113898
3913,1.113898
3914,1.113898
3915,1.113898
3916,1.113898
3917,1.113898
3918,1.113898
3919,1.113898
3920,1.113898
3921,1.113898
3922,1.113898
3923,1.113898
3924,1.113898
3925,1.113898
3926,1.113898
3927,1.113898
3928,1.113898
3929,1.113898
3930,1.113898
3931,1.113898
3932,1.113898
3933,1.113898
3934,1.113898
3935,1.113898
3936,1.113898
3937,1.113898
3938,1.113898
3939,1.113898
3940,1.113898
3941,1.113898
3942,1.113898
3943,1.113898
3944,1.113898
3945,1.113898
3946,1.113898
3947,1.113898
3948,1.113898
3949,1.113898
3950,1.113898
3951,1.113898
3952,1.113898
3953,1.113898
3954,1.113898
3955,1.113898
3956,1.113898
3957,1.113898
3958,1.113898
3959,1.113898
3960,1.029926
3961,1.029926
3962,1.029926
3963,1.029926
3964,1.029926
3965,1.029926
3966,1.029926
3967,1.029926
3968,1.029926
3969,1.029926
3970,1.029926
3971,1.029926
3972,1.029926
3973,1.029926
3974,1.029926
3975,1.029926
3976,1.029926
3977,1.029926
3978,1.029926
3979,1.029926
3980,1.029926
3981,1.029926
3982,1.029926
3983,1.029926
3984,1.029926
3985,1.029926
3986,1.029926
3987,1.029926
3988,1.029926
3989,1.029926
3990,1.029926
3991,1.029926
3992,1.029926
3993,1.029926
3994,1.029926
3995,1.029926
3996,1.029926
3997,1.029926
3998,1.029926
3999,1.029926
4000,1.029926
4001,1.029926
4002,1.029926
4003,1.029926
4004,1.029926
4005,1.029926
4006,1.029926
4007,1.029926
4008,1.029926
4009,1.029926
4010,1.029926
4011,1.029926
4012,1.029926
4013,1.029926
4014,1.029926
4015,1.029926
4016,1.029926
4017,1.029926
4018,1.029926
4019,1.029926
4020,0.995994
4021,0.995994
4022,0.995994
4023,0.995994
4024,0.995994
4025,0.995994
4026,0.995994
4027,0.995994
4028,0.995994
4029,0.995994
4030,0.995994
4031,0.995994
4032,0.995994
4033,0.995994
4034,0.995994
4035,0.995994
4036,0.995994
4037,0.995994
4038,0.995994
4039,0.995994
4040,0.995994
4041,0.995994
4042,0.995994
4043,0.995994
4044,0.995994
4045,0.995994
4046,0.995994
4047,0.995994
4048,0.995994
4049,0.995994
4050,0.995994
4051,0.995994
4052,0.995994
4053,0.995994
4054,0.995994
4055,0.995994
4056,0.995994
4057,0.995994
4058,0.995994
4059,0.995994
4060,0.995994
4061,0.995994
4062,0.995994
4063,0.995994
4064,0.995994
4065,0.995994
4066,0.995994
4067,0.995994
4068,0.995994
4069,0.995994
4070,0.995994
4071,0.995994
4072,0.995994
4073,0.995994
4074,0.995994
4075,0.995994
4076,0.995994
4077,0.995994
4078,0.995994
4079,0.995994
4080,0.979716
4081,0.979716
4082,0.979716
4083,0.979716
4084,0.979716
4085,0.979716
4086,0.979716
4087,0.979716
4088,0.979716
4089,0.979716
4090,0.979716
4091,0.979716
4092,0.979716
4093,0.979716
4094,0.979716
4095,0.979716
4096,0.979716
4097,0.979716
4098,0.979716
4099,0.979716
4100,0.979716
4101,0.979716
4102,0.979716
4103,0.979716
4104,0.979716
4105,0.979716
4106,0.979716
4107,0.979716
4108,0.979716
4109,0.979716
4110,0.979716
4111,0.979716
4112,0.979716
4113,0.979716
4114,0.979716
4115,0.979716
4116,0.979716
4117,0.979716
4118,0.979716
4119,0.979716
4120,0.979716
4121,0.979716
4122,0.979716
4123,0.979716
4124,0.979716
4125,0.979716
4126,0.979716
4127,0.979716
4128,0.979716
4129,0.979716
4130,0.979716
4131,0.979716
4132,0.979716
4133,0.979716
4134,0.979716
4135,0.979716
4136,0.979716
4137,0.979716
4138,0.979716
4139,0.979716
4140,0.936842
4141,0.936842
4142,0.936842
4143,0.936842
4144,0.936842
4145,0.936842
4146,0.936842
4147,0.936842
4148,0.936842
4149,0.936842
4150,0.936842
4151,0.936842
4152,0.936842
4153,0.936842
4154,0.936842
4155,0.936842
4156,0.936842
4157,0.936842
4158,0.936842
4159,0.936842
4160,0.936842
4161,0.936842
4162,0.936842
4163,0.936842
4164,0.936842
4165,0.936842
4166,0.936842
4167,0.936842
4168,0.936842
4169,0.936842
4170,0.936842
4171,0.936842
4172,0.936842
4173,0.936842
4174,0.936842
4175,0.936842
4176,0.936842
4177,0.936842
4178,0.936842
4179,0.936842
4180,0.936842
4181,0.936842
4182,0.936842
4183,0.936842
4184,0.936842
4185,0.936842
4186,0.936842
4187,0.936842
4188,0.936842
4189,0.936842
4190,0.936842
4191,0.936842
4192,0.936842
4193,0.936842
4194,0.936842
4195,0.936842
4196,0.936842
4197,0.936842
4198,0.936842
4199,0.936842
4200,1.015854
4201,1.015854
4202,1.015854
4203,1.015854
4204,1.015854
4205,1.015854
4206,1.015854
4207,1.015854
4208,1.015854
4209,1.015854
4210,1.015854
4211,1.015854
4212,1.015854
4213,1.015854
4214,1.015854
4215,1.015854
4216,1.015854
4217,1.015854
4218,1.015854
4219,1.015854
4220,1.015854
4221,1.015854
4222,1.015854
4223,1.015854
4224,1.015854
4225,1.015854
4226,1.015854
4227,1.015854
4228,1.015854
4229,1.015854
4230,1.015854
4231,1.015854
4232,1.015854
4233,1.015854
4234,1.015854
4235,1.015854
4236,1.015854
4237,1.015854
4238,1.015854
4239,1.015854
4240,1.015854
4241,1.015854
4242,1.015854
4243,1.015854
4244,1.015854
4245,1.015854
4246,1.015854
4247,1.015854
4248,1.015854
4249,1.015854
4250,1.015854
4251,1.015854
4252,1.015854
4253,1.015854
4254,1.015854
4255,1.015854
4256,1.015854
4257,1.015854
4258,1.015854
4259,1.015854
4260,0.918446
4261,0.918446
4262,0.918446
4263,0.918446
4264,0.918446
4265,0.918446
4266,0.918446
4267,0.918446
4268,0.918446
4269,0.918446
4270,0.918446
4271,0.918446
4272,0.918446
4273,0.918446
4274,0.918446
4275,0.918446
4276,0.918446
4277,0.918446
4278,0.918446
4279,0.918446
4280,0.918446
4281,0.918446
4282,0.918446
4283,0.918446
4284,0.918446
4285,0.918446
4286,0.918446
4287,0.918446
4288,0.918446
4289,0.918446
4290,0.918446
4291,0.918446
4292,0.918446
4293,0.918446
4294,0.918446
4295,0.918446
4296,0.918446
4297,0.918446
4298,0.918446
4299,0.918446
4300,0.918446
4301,0.918446
4302,0.918446
4303,0.918446
4304,0.918446
4305,0.918446
4306,0.918446
4307,0.918446
4308,0.918446
4309,0.918446
4310,0.918446
4311,0.918446
4312,0.918446
4313,0.918446
4314,0.918446
4315,0.918446
4316,0.918446
4317,0.918446
4318,0.918446
4319,0.918446
4320,0.912254
4321,0.912254
4322,0.912254
4323,0.912254
4324,0.912254
4325,0.912254
4326,0.912254
4327,0.912254
4328,0.912254
4329,0.912254
4330,0.912254
4331,0.912254
4332,0.912254
4333,0.912254
4334,0.912254
4335,0.912254
4336,0.912254
4337,0.912254
4338,0.912254
4339,0.912254
4340,0.912254
4341,0.912254
4342,0.912254
4343,0.912254
4344,0.912254
4345,0.912254
4346,0.912254
4347,0.912254
4348,0.912254
4349,0.912254
4350,0.912254
4351,0.912254
4352,0.912254
4353,0.912254
4354,0.912254
4355,0.912254
4356,0.912254
4357,0.912254
4358,0.912254
4359,0.912254
4360,0.912254
4361,0.912254
4362,0.912254
4363,0.912254
4364,0.912254
4365,0.912254
4366,0.912254
4367,0.912254
4368,0.912254
4369,0.912254
4370,0.912254
4371,0.912254
4372,0.912254
4373,0.912254
4374,0.912254
4375,0.912254
4376,0.912254
4377,0.912254
4378,0.912254
4379,0.912254
4380,0.967145
4381,0.967145
4382,0.967145
4383,0.967145
4384,0.967145
4385,0.967145
4386,0.967145
4387,0.967145
4388,0.967145
4389,0.967145
4390,0.967145
4391,0.967145
4392,0.967145
4393,0.967145
4394,0.967145
4395,0.967145
4396,0.967145
4397,0.967145
4398,0.967145
4399,0.967145
4400,0.967145
4401,0.967145
4402,0.967145
4403,0.967145
4404,0.967145
4405,0.967145
4406,0.967145
4407,0.967145
4408,0.967145
4409,0.967145
4410,0.967145
4411,0.967145
4412,0.967145
4413,0.967145
4414,0.967145
4415,0.967145
4416,0.967145
4417,0.967145
4418,0.967145
4419,0.967145
4420,0.967145
4421,0.967145
4422,0.967145
4423,0.967145
4424,0.967145
4425,0.967145
4426,0.967145
4427,0.967145
4428,0.967145
4429,0.967145
4430,0.967145
4431,0.967145
4432,0.967145
4433,0.967145
4434,0.967145
4435,0.967145
4436,0.967145
4437,0.967145
4438,0.967145
4439,0.967145
4440,0.979772
4441,0.979772
4442,0.979772
4443,0.979772
4444,0.979772
4445,0.979772
4446,0.979772
4447,0.979772
4448,0.979772
4449,0.979772
4450,0.979772
4451,0.979772
4452,0.979772
4453,0.979772
4454,0.979772
4455,0.979772
4456,0.979772
4457,0.979772
4458,0.979772
4459,0.979772
4460,0.979772
4461,0.979772
4462,0.979772
4463,0.979772
4464,0.979772
4465,0.979772
4466,0.979772
4467,0.979772
4468,0.979772
4469,0.979772
4470,0.979772
4471,0.979772
4472,0.979772
4473,0.979772
4474,0.979772
4475,0.979772
4476,0.979772
4477,0.979772
4478,0.979772
4479,0.979772
4480,0.979772
4481,0.979772
4482,0.979772
4483,0.979772
4484,0.979772
4485,0.979772
4486,0.979772
4487,0.979772
4488,0.979772
4489,0.979772
4490,0.979772
4491,0.979772
4492,0.979772
4493,0.979772
4494,0.979772
4495,0.979772
4496,0.979772
4497,0.979772
4498,0.979772
4499,0.979772
4500,1.007285
4501,1.007285
4502,1.007285
4503,1.007285
4504,1.007285
4505,1.007285
4506,1.007285
4507,1.007285
4508,1.007285
4509,1.007285
4510,1.007285
4511,1.007285
4512,1.007285
4513,1.007285
4514,1.007285
4515,1.007285
4516,1.007285
4517,1.007285
4518,1.007285
4519,1.007285
4520,1.007285
4521,1.007285
4522,1.007285
4523,1.007285
4524,1.007285
4525,1.007285
4526,1.007285
4527,1.007285
4528,1.007285
4529,1.007285
4530,1.007285
4531,1.007285
4532,1.007285
4533,1.007285
4534,1.007285
4535,1.007285
4536,1.007285
4537,1.007285
4538,1.007285
4539,1.007285
4540,1.007285
4541,1.007285
4542,1.007285
4543,1.007285
4544,1.007285
4545,1.007285
4546,1.007285
4547,1.007285
4548,1.007285
4549,1.007285
4550,1.007285
4551,1.007285
4552,1.007285
4553,1.007285
4554,1.007285
4555,1.007285
4556,1.007285
4557,1.007285
4558,1.007285
4559,1.007285
4560,1.033854
4561,1.033854
4562,1.033854
4563,1.033854
4564,1.033854
4565,1.033854
4566,1.033854
4567,1.033854
4568,1.033854
4569,1.033854
4570,1.033854
4571,1.033854
4572,1.033854
4573,1.033854
4574,1.033854
4575,1.033854
4576,1.033854
4577,1.033854
4578,1.033854
4579,1.033854
4580,1.033854
4581,1.033854
4582,1.033854
4583,1.033854
4584,1.033854
4585,1.033854
4586,1.033854
4587,1.033854
4588,1.033854
4589,1.033854
4590,1.033854
4591,1.033854
4592,1.033854
4593,1.033854
4594,1.033854
4595,1.033854
4596,1.033854
4597,1.033854
4598,1.033854
4599,1.033854
4600,1.033854
4601,1.033854
4602,1.033854
4603,1.033854
4604,1.033854
4605,1.033854
4606,1.033854
4607,1.033854
4608,1.033854
4609,1.033854
4610,1.033854
4611,1.033854
4612,1.033854
4613,1.033854
4614,1.033854
4615,1.033854
4616,1.033854
4617,1.033854
4618,1.033854
4619,1.033854
4620,1.153208
4621,1.153208
4622,1.153208
4623,1.153208
4624,1.153208
4625,1.153208
4626,1.153208
4627,1.153208
4628,1.153208
4629,1.153208
4630,1.153208
4631,1.153208
4632,1.153208
4633,1.153208
4634,1.153208
4635,1.153208
4636,1.153208
4637,1.153208
4638,1.153208
4639,1.153208
4640,1.153208
4641,1.153208
4642,1.153208
4643,1.153208
4644,1.153208
4645,1.153208
4646,1.153208
4647,1.153208
4648,1.153208
4649,1.153208
4650,1.153208
4651,1.153208
4652,1.153208
4653,1.153208
4654,1.153208
4655,1.153208
4656,1.153208
4657,1.153208
4658,1.153208
4659,1.153208
4660,1.153208
4661,1.153208
4662,1.153208
4663,1.153208
4664,1.153208
4665,1.153208
4666,1.153208
4667,1.153208
4668,1.153208
4669,1.153208
4670,1.153208
4671,1.153208
4672,1.153208
4673,1.153208
4674,1.153208
4675,1.153208
4676,1.153208
4677,1.153208
4678,1.153208
4679,1.153208
4680,1.101466
4681,1.101466
4682,1.101466
4683,1.101466
4684,1.101466
4685,1.101466
4686,1.101466
4687,1.101466
4688,1.101466
4689,1.101466
4690,1.101466
4691,1.101466
4692,1.101466
4693,1.101466
4694,1.101466
4695,1.101466
4696,1.101466
4697,1.101466
4698,1.101466
4699,1.101466
4700,1.101466
4701,1.101466
4702,1.101466
4703,1.101466
4704,1.101466
4705,1.101466
4706,1.101466
4707,1.101466
4708,1.101466
4709,1.101466
4710,1.101466
4711,1.101466
4712,1.101466
4713,1.101466
4714,1.101466
4715,1.101466
4716,1.101466
4717,1.101466
4718,1.101466
4719,1.101466
4720,1.101466
4721,1.101466
4722,1.101466
4723,1.101466
4724,1.101466
4725,1.101466
4726,1.101466
4727,1.101466
4728,1.101466
4729,1.101466
4730,1.101466
4731,1.101466
4732,1.101466
4733,1.101466
4734,1.101466
4735,1.101466
4736,1.101466
4737,1.101466
4738,1.101466
4739,1.101466
4740,1.026503
4741,1.026503
4742,1.026503
4743,1.026503
4744,1.026503
4745,1.026503
4746,1.026503
4747,1.026503
4748,1.026503
4749,1.026503
4750,1.026503
4751,1.026503
4752,1.026503
4753,1.026503
4754,1.026503
4755,1.026503
4756,1.026503
4757,1.026503
4758,1.026503
4759,1.026503
4760,1.026503
4761,1.026503
4762,1.026503
4763,1.026503
4764,1.026503
4765,1.026503
4766,1.026503
4767,1.026503
4768,1.026503
4769,1.026503
4770,1.026503
4771,1.026503
4772,1.026503
4773,1.026503
4774,1.026503
4775,1.026503
4776,1.026503
4777,1.026503
4778,1.026503
4779,1.026503
4780,1.026503
4781,1.026503
4782,1.026503
4783,1.026503
4784,1.026503
4785,1.026503
4786,1.026503
4787,1.026503
4788,1.026503
4789,1.026503
4790,1.026503
4791,1.026503
4792,1.026503
4793,1.026503
4794,1.026503
4795,1.026503
4796,1.026503
4797,1.026503
4798,1.026503
4799,1.026503
4800,1.002939
4801,1.002939
4802,1.002939
4803,1.002939
4804,1.002939
4805,1.002939
4806,1.002939
4807,1.002939
4808,1.002939
4809,1.002939
4810,1.002939
4811,1.002939
4812,1.002939
4813,1.002939
4814,1.002939
4815,1.002939
4816,1.002939
4817,1.002939
4818,1.002939
4819,1.002939
4820,1.002939
4821,1.002939
4822,1.002939
4823,1.002939
4824,1.002939
4825,1.002939
4826,1.002939
4827,1.002939
4828,1.002939
4829,1.002939
4830,1.002939
4831,1.002939
4832,1.002939
4833,1.002939
4834,1.002939
4835,1.002939
4836,1.002939
4837,1.002939
4838,1.002939
4839,1.002939
4840,1.002939
4841,1.002939
4842,1.002939
4843,1.002939
4844,1.002939
4845,1.002939
4846,1.002939
4847,1.002939
4848,1.002939
4849,1.002939
4850,1.002939
4851,1.002939
4852,1.002939
4853,1.002939
4854,1.002939
4855,1.002939
4856,1.002939
4857,1.002939
4858,1.002939
4859,1.002939
4860,1.009617
4861,1.009617
4862,1.009617
4863,1.009617
4864,1.009617
4865,1.009617
4866,1.009617
4867,1.009617
4868,1.009617
4869,1.009617
4870,1.009617
4871,1.009617
4872,1.009617
4873,1.009617
4874,1.009617
4875,1.009617
4876,1.009617
4877,1.009617
4878,1.009617
4879,1.009617
4880,1.009617
4881,1.009617
4882,1.009617
4883,1.009617
4884,1.009617
4885,1.009617
4886,1.009617
4887,1.009617
4888,1.009617
4889,1.009617
4890,1.009617
4891,1.009617
4892,1.009617
4893,1.009617
4894,1.009617
4895,1.009617
4896,1.009617
4897,1.009617
4898,1.009617
4899,1.009617
4900,1.009617
4901,1.009617
4902,1.009617
4903,1.009617
4904,1.009617
4905,1.009617
4906,1.009617
4907,1.009617
4908,1.009617
4909,1.009617
4910,1.009617
4911,1.009617
4912,1.009617
4913,1.009617
4914,1.009617
4915,1.009617
4916,1.009617
4917,1.009617
4918,1.009617
4919,1.009617
4920,1.021792
4921,1.021792
4922,1.021792
4923,1.021792
4924,1.021792
4925,1.021792
4926,1.021792
4927,1.021792
4928,1.021792
4929,1.021792
4930,1.021792
4931,1.021792
4932,1.021792
4933,1.021792
4934,1.021792
4935,1.021792
4936,1.021792
4937,1.021792
4938,1.021792
4939,1.021792
4940,1.021792
4941,1.021792
4942,1.021792
4943,1.021792
4944,1.021792
4945,1.021792
4946,1.021792
4947,1.021792
4948,1.021792
4949,1.021792
4950,1.021792
4951,1.021792
4952,1.021792
4953,1.021792
4954,1.021792
4955,1.021792
4956,1.021792
4957,1.021792
4958,1.021792
4959,1.021792
4960,1.021792
4961,1.021792
4962,1.021792
4963,1.021792
4964,1.021792
4965,1.021792
4966,1.021792
4967,1.021792
4968,1.021792
4969,1.021792
4970,1.021792
4971,1.021792
4972,1.021792
4973,1.021792
4974,1.021792
4975,1.021792
4976,1.021792
4977,1.021792
4978,1.021792
4979,1.021792
4980,1.047024
4981,1.047024
4982,1.047024
4983,1.047024
4984,1.047024
4985,1.047024
4986,1.047024
4987,1.047024
4988,1.047024
4989,1.047024
4990,1.047024
4991,1.047024
4992,1.047024
4993,1.047024
4994,1.047024
4995,1.047024
4996,1.047024
4997,1.047024
4998,1.047024
4999,1.047024
5000,1.047024
5001,1.047024
5002,1.047024
5003,1.047024
5004,1.047024
5005,1.047024
5006,1.047024
5007,1.047024
5008,1.047024
5009,1.047024
5010,1.047024
5011,1.047024
5012,1.047024
5013,1.047024
5014,1.047024
5015,1.047024
5016,1.047024
5017,1.047024
5018,1.047024
5019,1.047024
5020,1.047024
5021,1.047024
5022,1.047024
5023,1.047024
5024,1.047024
5025,1.047024
5026,1.047024
5027,1.047024
5028,1.047024
5029,1.047024
5030,1.047024
5031,1.047024
5032,1.047024
5033,1.047024
5034,1.047024
5035,1.047024
5036,1.047024
5037,1.047024
5038,1.047024
5039,1.047024
5040,1.100381
5041,1.100381
5042,1.100381
5043,1.100381
5044,1.100381
5045,1.100381
5046,1.100381
5047,1.100381
5048,1.100381
5049,1.100381
5050,1.100381
5051,1.100381
5052,1.100381
5053,1.100381
5054,1.100381
5055,1.100381
5056,1.100381
5057,1.100381
5058,1.100381
5059,1.100381
5060,1.100381
5061,1.100381
5062,1.100381
5063,1.100381
5064,1.100381
5065,1.100381
5066,1.100381
5067,1.100381
5068,1.100381
5069,1.100381
5070,1.100381
5071,1.100381
5072,1.100381
5073,1.100381
5074,1.100381
5075,1.100381
5076,1.100381
5077,1.100381
5078,1.100381
5079,1.100381
5080,1.100381
5081,1.100381
5082,1.100381
5083,1.100381
5084,1.100381
5085,1.100381
5086,1.100381
5087,1.100381
5088,1.100381
5089,1.100381
5090,1.100381
5091,1.100381
5092,1.100381
5093,1.100381
5094,1.100381
5095,1.100381
5096,1.100381
5097,1.100381
5098,1.100381
5099,1.100381
5100,1.117216
5101,1.117216
5102,1.117216
5103,1.117216
5104,1.117216
5105,1.117216
5106,1.117216
5107,1.117216
5108,1.117216
5109,1.117216
5110,1.117216
5111,1.117216
5112,1.117216
5113,1.117216
5114,1.117216
5115,1.117216
5116,1.117216
5117,1.117216
5118,1.117216
5119,1.117216
5120,1.117216
5121,1.117216
5122,1.117216
5123,1.117216
5124,1.117216
5125,1.117216
5126,1.117216
5127,1.117216
5128,1.117216
5129,1.117216
5130,1.117216
5131,1.117216
5132,1.117216
5133,1.117216
5134,1.117216
5135,1.117216
5136,1.117216
5137,1.117216
5138,1.117216
5139,1.117216
5140,1.117216
5141,1.117216
5142,1.117216
5143,1.117216
5144,1.117216
5145,1.117216
5146,1.117216
5147,1.117216
5148,1.117216
5149,1.117216
5150,1.117216
5151,1.117216
5152,1.117216
5153,1.117216
5154,1.117216
5155,1.117216
5156,1.117216
5157,1.117216
5158,1.117216
5159,1.117216
5160,1.048070
5161,1.048070
5162,1.048070
5163,1.048070
5164,1.048070
5165,1.048070
5166,1.048070
5167,1.048070
5168,1.048070
5169,1.048070
5170,1.048070
5171,1.048070
5172,1.048070
5173,1.048070
5174,1.048070
5175,1.048070
5176,1.048070
5177,1.048070
5178,1.048070
5179,1.048070
5180,1.048070
5181,1.048070
5182,1.048070
5183,1.048070
5184,1.048070
5185,1.048070
5186,1.048070
5187,1.048070
5188,1.048070
5189,1.048070
5190,1.048070
5191,1.048070
5192,1.048070
5193,1.048070
5194,1.048070
5195,1.048070
5196,1.048070
5197,1.048070
5198,1.048070
5199,1.048070
5200,1.048070
5201,1.048070
5202,1.048070
5203,1.048070
5204,1.048070
5205,1.048070
5206,1.048070
5207,1.048070
5208,1.048070
5209,1.048070
5210,1.048070
5211,1.048070
5212,1.048070
5213,1.048070
5214,1.048070
5215,1.048070
5216,1.048070
5217,1.048070
5218,1.048070
5219,1.048070
5220,1.045196
5221,1.045196
5222,1.045196
5223,1.045196
5224,1.045196
5225,1.045196
5226,1.045196
5227,1.045196
5228,1.045196
5229,1.045196
5230,1.045196
5231,1.045196
5232,1.045196
5233,1.045196
5234,1.045196
5235,1.045196
5236,1.045196
5237,1.045196
5238,1.045196
5239,1.045196
5240,1.045196
5241,1.045196
5242,1.045196
5243,1.045196
5244,1.045196
5245,1.045196
5246,1.045196
5247,1.045196
5248,1.045196
5249,1.045196
5250,1.045196
5251,1.045196
5252,1.045196
5253,1.045196
5254,1.045196
5255,1.045196
5256,1.045196
5257,1.045196
5258,1.045196
5259,1.045196
5260,1.045196
5261,1.045196
5262,1.045196
5263,1.045196
5264,1.045196
5265,1.045196
5266,1.045196
5267,1.045196
5268,1.045196
5269,1.045196
5270,1.045196
5271,1.045196
5272,1.045196
5273,1.045196
5274,1.045196
5275,1.045196
5276,1.045196
5277,1.045196
5278,1.045196
5279,1.045196
5280,1.038928
5281,1.038928
5282,1.038928
5283,1.038928
5284,1.038928
5285,1.038928
5286,1.038928
5287,1.038928
5288,1.038928
5289,1.038928
5290,1.038928
5291,1.038928
5292,1.038928
5293,1.038928
5294,1.038928
5295,1.038928
5296,1.038928
5297,1.038928
5298,1.038928
5299,1.038928
5300,1.038928
5301,1.038928
5302,1.038928
5303,1.038928
5304,1.038928
5305,1.038928
5306,1.038928
5307,1.038928
5308,1.038928
5309,1.038928
5310,1.038928
5311,1.038928
5312,1.038928
5313,1.038928
5314,1.038928
5315,1.038928
5316,1.038928
5317,1.038928
5318,1.038928
5319,1.038928
5320,1.038928
5321,1.038928
5322,1.038928
5323,1.038928
5324,1.038928
5325,1.038928
5326,1.038928
5327,1.038928
5328,1.038928
5329,1.038928
5330,1.038928
5331,1.038928
5332,1.038928
5333,1.038928
5334,1.038928
5335,1.038928
5336,1.038928
5337,1.038928
5338,1.038928
5339,1.038928
5340,1.000085
5341,1.000085
5342,1.000085
5343,1.000085
5344,1.000085
5345,1.000085
5346,1.000085
5347,1.000085
5348,1.000085
5349,1.000085
5350,1.000085
5351,1.000085
5352,1.000085
5353,1.000085
5354,1.000085
5355,1.000085
5356,1.000085
5357,1.000085
5358,1.000085
5359,1.000085
5360,1.000085
5361,1.000085
5362,1.000085
5363,1.000085
5364,1.000085
5365,1.000085
5366,1.000085
5367,1.000085
5368,1.000085
5369,1.000085
5370,1.000085
5371,1.000085
5372,1.000085
5373,1.000085
5374,1.000085
5375,1.000085
5376,1.000085
5377,1.000085
5378,1.000085
5379,1.000085
5380,1.000085
5381,1.000085
5382,1.000085
5383,1.000085
5384,1.000085
5385,1.000085
5386,1.000085
5387,1.000085
5388,1.000085
5389,1.000085
5390,1.000085
5391,1.000085
5392,1.000085
5393,1.000085
5394,1.000085
5395,1.000085
5396,1.000085
5397,1.000085
5398,1.000085
5399,1.000085
5400,0.962740
5401,0.962740
5402,0.962740
5403,0.962740
5404,0.962740
5405,0.962740
5406,0.962740
5407,0.962740
5408,0.962740
5409,0.962740
5410,0.962740
5411,0.962740
5412,0.962740
5413,0.962740
5414,0.962740
5415,0.962740
5416,0.962740
5417,0.962740
5418,0.962740
5419,0.962740
5420,0.962740
5421,0.962740
5422,0.962740
5423,0.962740
5424,0.962740
5425,0.962740
5426,0.962740
5427,0.962740
5428,0.962740
5429,0.962740
5430,0.962740
5431,0.962740
5432,0.962740
5433,0.962740
5434,0.962740
5435,0.962740
5436,0.962740
5437,0.962740
5438,0.962740
5439,0.962740
5440,0.962740
5441,0.962740
5442,0.962740
5443,0.962740
5444,0.962740
5445,0.962740
5446,0.962740
5447,0.962740
5448,0.962740
5449,0.962740
5450,0.962740
5451,0.962740
5452,0.962740
5453,0.962740
5454,0.962740
5455,0.962740
5456,0.962740
5457,0.962740
5458,0.962740
5459,0.962740
5460,0.934340
5461,0.934340
5462,0.934340
5463,0.934340
5464,0.934340
5465,0.934340
5466,0.934340
5467,0.934340
5468,0.934340
5469,0.934340
5470,0.934340
5471,0.934340
5472,0.934340
5473,0.934340
5474,0.934340
5475,0.934340
5476,0.934340
5477,0.934340
5478,0.934340
5479,0.934340
5480,0.934340
5481,0.934340
5482,0.934340
5483,0.934340
5484,0.934340
5485,0.934340
5486,0.934340
5487,0.934340
5488,0.934340
5489,0.934340
5490,0.934340
5491,0.934340
5492,0.934340
5493,0.934340
5494,0.934340
5495,0.934340
5496,0.934340
5497,0.934340
5498,0.934340
5499,0.934340
5500,0.934340
5501,0.934340
5502,0.934340
5503,0.934340
5504,0.934340
5505,0.934340
5506,0.934340
5507,0.934340
5508,0.934340
5509,0.934340
5510,0.934340
5511,0.934340
5512,0.934340
5513,0.934340
5514,0.934340
5515,0.934340
5516,0.934340
5517,0.934340
5518,0.934340
5519,0.934340
5520,0.966079
5521,0.966079
5522,0.966079
5523,0.966079
5524,0.966079
5525,0.966079
5526,0.966079
5527,0.966079
5528,0.966079
5529,0.966079
5530,0.966079
5531,0.966079
5532,0.966079
5533,0.966079
5534,0.966079
5535,0.966079
5536,0.966079
5537,0.966079
5538,0.966079
5539,0.966079
5540,0.966079
5541,0.966079
5542,0.966079
5543,0.966079
5544,0.966079
5545,0.966079
5546,0.966079
5547,0.966079
5548,0.966079
5549,0.966079
5550,0.966079
5551,0.966079
5552,0.966079
5553,0.966079
5554,0.966079
5555,0.966079
5556,0.966079
5557,0.966079
5558,0.966079
5559,0.966079
5560,0.966079
5561,0.966079
5562,0.966079
5563,0.966079
5564,0.966079
5565,0.966079
5566,0.966079
5567,0.966079
5568,0.966079
5569,0.966079
5570,0.966079
5571,0.966079
5572,0.966079
5573,0.966079
5574,0.966079
5575,0.966079
5576,0.966079
5577,0.966079
5578,0.966079
5579,0.966079
5580,1.019604
5581,1.019604
5582,1.019604
5583,1.019604
5584,1.019604
5585,1.019604
5586,1.019604
5587,1.019604
5588,1.019604
5589,1.019604
5590,1.019604
5591,1.019604
5592,1.019604
5593,1.019604
5594,1.019604
5595,1.019604
5596,1.019604
5597,1.019604
5598,1.019604
5599,1.019604
5600,1.019604
5601,1.019604
5602,1.019604
5603,1.019604
