timestep,charge_level,psiL_am,psiT_am,ampL_am,ampT_am,freq_rHz
418,0.378053,1.322369,-1.265079,0.639220,0.465755,0.006880
419,0.378053,0.815004,-1.279124,0.644440,0.473123,0.006880
420,0.519104,0.224829,-1.272153,0.645404,0.480528,0.006880
421,0.519104,-0.345929,-1.242054,0.643985,0.487693,0.006880
422,0.519104,-0.843806,-1.187285,0.642839,0.494337,0.006880
423,0.519104,-1.254288,-1.107009,0.644000,0.500195,0.006880
424,0.519104,-1.564456,-1.001200,0.648481,0.505046,0.006880
425,0.519104,-1.745923,-0.870729,0.656249,0.508732,0.006880
426,0.519104,-1.771152,-0.717396,0.666146,0.511180,0.006880
427,0.519104,-1.632506,-0.543933,0.676178,0.512417,0.006880
428,0.519104,-1.337455,-0.353954,0.684293,0.512580,0.006880
429,0.519104,-0.891590,-0.151842,0.689100,0.511909,0.006880
430,0.519104,-0.304708,0.057392,0.690260,0.510740,0.006880
431,0.519104,0.376683,0.268304,0.688870,0.509478,0.006880
432,0.519104,1.050037,0.475242,0.687661,0.508557,0.007082
433,0.519104,1.590514,0.672581,0.689947,0.508396,0.007082
434,0.519104,1.913330,0.854990,0.697349,0.509348,0.007082
435,0.519104,2.005121,1.017654,0.708638,0.511658,0.007082
436,0.519104,1.897550,1.156512,0.720944,0.515425,0.007082
437,0.519104,1.621080,1.268417,0.731549,0.520598,0.007082
438,0.519104,1.187535,1.351283,0.738666,0.526983,0.007082
439,0.519104,0.613339,1.404145,0.741587,0.534278,0.007082
440,0.519104,-0.050159,1.427179,0.741001,0.542110,0.007082
441,0.519104,-0.713994,1.421645,0.739155,0.550089,0.007082
442,0.519104,-1.283335,1.389787,0.739031,0.557845,0.007082
443,0.519104,-1.694075,1.334665,0.742745,0.565059,0.007082
444,0.519104,-1.920480,1.259969,0.750508,0.571491,0.007082
445,0.519104,-1.952891,1.169804,0.760846,0.576981,0.007082
446,0.519104,-1.784891,1.068459,0.771402,0.581450,0.007082
447,0.519104,-1.437345,0.960194,0.779753,0.584895,0.007082
448,0.519104,-0.979136,0.849040,0.784414,0.587368,0.007082
449,0.519104,-0.492286,0.738637,0.785507,0.588966,0.007082
450,0.519104,-0.007913,0.632113,0.784314,0.589809,0.007082
451,0.519104,0.500879,0.531982,0.782351,0.590028,0.007082
452,0.519104,1.048319,0.440131,0.781196,0.589752,0.007274
453,0.519104,1.569502,0.357799,0.782758,0.589098,0.007274
454,0.519104,1.935604,0.285643,0.788647,0.588168,0.007274
455,0.519104,2.038427,0.223782,0.798490,0.587043,0.007274
456,0.519104,1.864640,0.171902,0.809429,0.585788,0.007274
457,0.519104,1.498168,0.129342,0.818097,0.584448,0.007274
458,0.519104,1.052607,0.095207,0.822897,0.583057,0.007274
459,0.519104,0.592545,0.068454,0.824205,0.581636,0.007274
460,0.519104,0.115601,0.047988,0.823209,0.580200,0.007274
461,0.519104,-0.392465,0.032719,0.821189,0.578758,0.007274
462,0.519104,-0.896794,0.021628,0.819603,0.577314,0.007274
463,0.519104,-1.317432,0.013797,0.820007,0.575871,0.007274
464,0.519104,-1.586960,0.008438,0.823242,0.574430,0.007274
465,0.519104,-1.689213,0.004889,0.828813,0.572993,0.007274
466,0.519104,-1.643074,0.002618,0.835323,0.571558,0.007274
467,0.519104,-1.468720,0.001214,0.841293,0.570128,0.007274
468,0.519104,-1.178335,0.000370,0.845589,0.568701,0.007274
469,0.519104,-0.794761,-0.000146,0.847578,0.567277,0.007274
470,0.519104,-0.363548,-0.000486,0.847322,0.565857,0.007274
471,0.519104,0.067447,-0.000766,0.845592,0.564441,0.007274
472,0.519104,0.479389,-0.001066,0.843489,0.563028,0.007456
473,0.519104,0.880328,-0.001440,0.842060,0.561619,0.007456
474,0.519104,1.261634,-0.001942,0.842256,0.560213,0.007456
475,0.519104,1.562283,-0.002617,0.844870,0.558811,0.007456
476,0.519104,1.696547,-0.003522,0.849965,0.557412,0.007456
477,0.519104,1.623369,-0.004720,0.856283,0.556017,0.007456
478,0.519104,1.381957,-0.006287,0.861818,0.554625,0.007456
479,0.519104,1.055474,-0.008325,0.865197,0.553237,0.007456
480,0.645406,0.699360,-0.010947,0.866252,0.551852,0.007456
481,0.645406,0.308769,-0.014299,0.865498,0.550471,0.007456
482,0.645406,-0.146502,-0.018549,0.863608,0.549094,0.007456
483,0.645406,-0.661571,-0.023895,0.861508,0.547722,0.007456
484,0.645406,-1.168040,-0.030570,0.860624,0.546353,0.007456
485,0.645406,-1.564401,-0.038833,0.862434,0.544990,0.007456
486,0.645406,-1.778411,-0.048981,0.867358,0.543633,0.007456
487,0.645406,-1.802718,-0.061338,0.874278,0.542283,0.007456
488,0.645406,-1.677148,-0.076257,0.881357,0.540943,0.007456
489,0.645406,-1.443748,-0.094109,0.887113,0.539616,0.007456
490,0.645406,-1.116728,-0.115276,0.890762,0.538306,0.007456
491,0.645406,-0.688116,-0.140142,0.892034,0.537021,0.007456
492,0.645406,-0.157358,-0.169064,0.891131,0.535768,0.007456
493,0.645406,0.442176,-0.202372,0.888970,0.534561,0.007456
494,0.645406,1.036878,-0.240326,0.887295,0.533414,0.007579
495,0.645406,1.533215,-0.283100,0.888106,0.532351,0.007579
496,0.645406,1.859050,-0.330747,0.892492,0.531395,0.007579
497,0.645406,1.995126,-0.383170,0.899911,0.530581,0.007579
498,0.645406,1.967799,-0.440093,0.908677,0.529946,0.007579
499,0.645406,1.810000,-0.501024,0.917020,0.529534,0.007579
500,0.645406,1.526532,-0.565229,0.923635,0.529396,0.007579
501,0.645406,1.097024,-0.631719,0.927625,0.529581,0.007579
502,0.645406,0.517168,-0.699229,0.928549,0.530140,0.007579
503,0.645406,-0.161182,-0.766223,0.926946,0.531120,0.007579
504,0.645406,-0.834062,-0.830900,0.924696,0.532554,0.007579
505,0.645406,-1.397877,-0.891231,0.924265,0.534460,0.007579
506,0.645406,-1.805234,-0.944990,0.927235,0.536834,0.007579
507,0.645406,-2.066229,-0.989831,0.933681,0.539643,0.007579
508,0.645406,-2.195263,-1.023357,0.942734,0.542823,0.007579
509,0.645406,-2.167945,-1.043221,0.953100,0.546279,0.007579
510,0.645406,-1.937480,-1.047225,0.962994,0.549882,0.007579
511,0.645406,-1.489054,-1.033437,0.970304,0.553481,0.007579
512,0.645406,-0.874250,-1.000313,0.973586,0.556911,0.007579
513,0.645406,-0.188075,-0.946802,0.973115,0.560002,0.007579
514,0.645406,0.488305,-0.872449,0.970770,0.562598,0.007579
515,0.645406,1.118004,-0.777479,0.968955,0.564570,0.007720
516,0.645406,1.681491,-0.662846,0.969757,0.565834,0.007720
517,0.645406,2.133810,-0.530268,0.974610,0.566360,0.007720
518,0.645406,2.405634,-0.382207,0.983809,0.566186,0.007720
519,0.645406,2.450144,-0.221811,0.995980,0.565415,0.007720
520,0.645406,2.274796,-0.052834,1.008481,0.564217,0.007720
521,0.645406,1.918325,0.120499,1.018735,0.562818,0.007720
522,0.645406,1.409473,0.293662,1.025199,0.561473,0.007720
523,0.645406,0.766195,0.462000,1.027478,0.560453,0.007720
524,0.645406,0.029328,0.620941,1.026337,0.560004,0.007720
525,0.645406,-0.718571,0.766193,1.023770,0.560325,0.007720
526,0.645406,-1.380456,0.893952,1.022470,0.561542,0.007720
527,0.645406,-1.894846,1.001050,1.024572,0.563692,0.007720
528,0.645406,-2.253518,1.085121,1.030752,0.566719,0.007720
529,0.645406,-2.458837,1.144690,1.040447,0.570484,0.007720
530,0.645406,-2.476276,1.179220,1.052305,0.574783,0.007720
531,0.645406,-2.251638,1.189115,1.064176,0.579376,0.007720
532,0.645406,-1.779308,1.175675,1.073386,0.584011,0.007720
533,0.645406,-1.135325,1.140979,1.078066,0.588451,0.007720
534,0.645406,-0.432340,1.087773,1.078360,0.592496,0.007720
535,0.645406,0.254058,1.019278,1.076095,0.595997,0.007720
536,0.645406,0.908840,0.939024,1.073551,0.598859,0.007854
537,0.645406,1.529810,0.850650,1.072791,0.601038,0.007854
538,0.645406,2.064410,0.757728,1.075559,0.602544,0.007854
539,0.645406,2.407167,0.663592,1.082752,0.603419,0.007854
540,0.777895,2.472111,0.571218,1.093372,0.603735,0.007854
541,0.777895,2.265563,0.483107,1.104555,0.603577,0.007854
542,0.777895,1.874120,0.401229,1.113376,0.603034,0.007854
543,0.777895,1.378348,0.327003,1.118467,0.602193,0.007854
544,0.777895,0.795630,0.261301,1.119917,0.601131,0.007854
545,0.777895,0.113632,0.204490,1.118529,0.599911,0.007854
546,0.777895,-0.634890,0.156501,1.115758,0.598584,0.007854
547,0.777895,-1.341383,0.116908,1.113870,0.597188,0.007854
548,0.777895,-1.876686,0.085012,1.115123,0.595750,0.007854
549,0.777895,-2.179787,0.059936,1.120220,0.594290,0.007854
550,0.777895,-2.281804,0.040704,1.127996,0.592817,0.007854
551,0.777895,-2.238276,0.026319,1.136682,0.591340,0.007854
552,0.777895,-2.050886,0.015816,1.144830,0.589863,0.007854
553,0.777895,-1.674866,0.008303,1.151136,0.588388,0.007854
554,0.777895,-1.100585,0.002999,1.154346,0.586915,0.007854
555,0.777895,-0.404626,-0.000765,1.154083,0.585446,0.007854
556,0.777895,0.290839,-0.003535,1.151550,0.583981,0.007854
557,0.777895,0.898737,-0.005745,1.148851,0.582519,0.007981
558,0.777895,1.401301,-0.007731,1.147736,0.581061,0.007981
559,0.777895,1.810430,-0.009744,1.149143,0.579607,0.007981
560,0.777895,2.102395,-0.011969,1.153393,0.578156,0.007981
561,0.777895,2.209433,-0.014552,1.160071,0.576710,0.007981
562,0.777895,2.084649,-0.017593,1.167666,0.575267,0.007981
563,0.777895,1.756268,-0.021184,1.174034,0.573828,0.007981
564,0.777895,1.299944,-0.025399,1.177661,0.572394,0.007981
565,0.777895,0.773336,-0.030316,1.178304,0.570964,0.007981
566,0.777895,0.198484,-0.036011,1.176626,0.569539,0.007981
567,0.777895,-0.403993,-0.042568,1.173765,0.568119,0.007981
568,0.777895,-0.983585,-0.050076,1.171175,0.566705,0.007981
569,0.777895,-1.467633,-0.058637,1.170312,0.565297,0.007981
570,0.777895,-1.799293,-0.068356,1.171986,0.563898,0.007981
571,0.777895,-1.963046,-0.079350,1.175955,0.562507,0.007981
572,0.777895,-1.968391,-0.091735,1.181196,0.561127,0.007981
573,0.777895,-1.820984,-0.105636,1.186432,0.559760,0.007981
574,0.777895,-1.524488,-0.121164,1.190447,0.558409,0.007981
575,0.777895,-1.099956,-0.138425,1.192350,0.557077,0.007981
576,0.777895,-0.586610,-0.157498,1.191905,0.555769,0.007981
577,0.777895,-0.033729,-0.178424,1.189645,0.554489,0.007981
578,0.777895,0.502091,-0.201196,1.186670,0.553245,0.007981
579,0.777895,0.969551,-0.225733,1.184232,0.552044,0.008078
580,0.777895,1.341820,-0.251864,1.183255,0.550893,0.008078
581,0.777895,1.608205,-0.279313,1.184101,0.549803,0.008078
582,0.777895,1.745402,-0.307659,1.186598,0.548782,0.008078
583,0.777895,1.719908,-0.336349,1.190045,0.547840,0.008078
584,0.777895,1.527591,-0.364664,1.193280,0.546986,0.008078
585,0.777895,1.211316,-0.391735,1.195184,0.546226,0.008078
586,0.777895,0.827093,-0.416527,1.195265,0.545563,0.008078
587,0.777895,0.404300,-0.437890,1.193707,0.544993,0.008078
588,0.777895,-0.048529,-0.454567,1.191062,0.544510,0.008078
589,0.777895,-0.506379,-0.465249,1.188086,0.544098,0.008078
590,0.777895,-0.912723,-0.468641,1.185653,0.543732,0.008078
591,0.777895,-1.207321,-0.463527,1.184445,0.543382,0.008078
592,0.777895,-1.362703,-0.448853,1.184560,0.543012,0.008078
593,0.777895,-1.388948,-0.423807,1.185517,0.542582,0.008078
594,0.777895,-1.309200,-0.387899,1.186621,0.542053,0.008078
595,0.777895,-1.137346,-0.341036,1.187265,0.541391,0.008078
596,0.777895,-0.874135,-0.283568,1.187021,0.540574,0.008078
597,0.777895,-0.520636,-0.216335,1.185662,0.539594,0.008078
598,0.777895,-0.103288,-0.140657,1.183267,0.538460,0.008078
599,0.777895,0.312260,-0.058320,1.180328,0.537205,0.008078
600,0.902000,0.652405,0.028481,1.177580,0.535876,0.008194
601,0.902000,0.891128,0.117225,1.175538,0.534538,0.008194
602,0.902000,1.055945,0.205190,1.174287,0.533265,0.008194
603,0.902000,1.167195,0.289573,1.173725,0.532128,0.008194
604,0.902000,1.191645,0.367638,1.173693,0.531190,0.008194
605,0.902000,1.076316,0.436865,1.173783,0.530498,0.008194
606,0.902000,0.818663,0.495091,1.173316,0.530071,0.008194
607,0.902000,0.485043,0.540618,1.171810,0.529902,0.008194
608,0.902000,0.156405,0.572315,1.169380,0.529956,0.008194
609,0.902000,-0.134973,0.589672,1.166505,0.530176,0.008194
610,0.902000,-0.410460,0.592814,1.163624,0.530490,0.008194
611,0.902000,-0.689647,0.582480,1.161074,0.530820,0.008194
612,0.902000,-0.937785,0.559958,1.159194,0.531091,0.008194
613,0.902000,-1.078302,0.526993,1.158192,0.531239,0.008194
614,0.902000,-1.062170,0.485676,1.157807,0.531218,0.008194
615,0.902000,-0.919552,0.438296,1.157348,0.531000,0.008194
616,0.902000,-0.729021,0.387211,1.156281,0.530577,0.008194
617,0.902000,-0.534946,0.334715,1.154538,0.529957,0.008194
618,0.902000,-0.311758,0.282923,1.152269,0.529160,0.008194
619,0.902000,-0.019107,0.233677,1.149596,0.528214,0.008194
620,0.902000,0.322009,0.188484,1.146719,0.527151,0.008194
621,0.902000,0.625804,0.148481,1.144076,0.526000,0.008304
622,0.902000,0.814131,0.114440,1.142069,0.524789,0.008304
623,0.902000,0.882028,0.086787,1.140664,0.523538,0.008304
624,0.902000,0.885544,0.065658,1.139517,0.522263,0.008304
625,0.902000,0.868677,0.050966,1.138388,0.520977,0.008304
626,0.902000,0.810743,0.042473,1.137199,0.519685,0.008304
627,0.902000,0.655328,0.039863,1.135800,0.518393,0.008304
628,0.902000,0.388195,0.042834,1.133904,0.517103,0.008304
629,0.902000,0.074382,0.051144,1.131399,0.515818,0.008304
630,0.902000,-0.192922,0.064664,1.128579,0.514539,0.008304
631,0.902000,-0.377423,0.083413,1.125837,0.513272,0.008304
632,0.902000,-0.519054,0.107576,1.123336,0.512021,0.008304
633,0.902000,-0.663651,0.137494,1.121125,0.510796,0.008304
634,0.902000,-0.790170,0.173634,1.119303,0.509610,0.008304
635,0.902000,-0.826603,0.216569,1.117898,0.508483,0.008304
636,0.902000,-0.733598,0.266915,1.116631,0.507441,0.008304
637,0.902000,-0.551448,0.325267,1.115043,0.506523,0.008304
638,0.902000,-0.357488,0.392134,1.112935,0.505778,0.008304
639,0.902000,-0.190142,0.467859,1.110437,0.505273,0.008304
640,0.902000,-0.026461,0.552533,1.107739,0.505093,0.008304
641,0.902000,0.168496,0.645928,1.104968,0.505341,0.008304
642,0.902000,0.380317,0.747414,1.102267,0.506142,0.008409
643,0.902000,0.544497,0.855893,1.099836,0.507633,0.008409
644,0.902000,0.609320,0.969760,1.097759,0.509966,0.008409
645,0.902000,0.586112,1.086854,1.095858,0.513291,0.008409
646,0.902000,0.525063,1.204467,1.093900,0.517742,0.008409
647,0.902000,0.450831,1.319361,1.091794,0.523421,0.008409
648,0.902000,0.343530,1.427822,1.089527,0.530381,0.008409
649,0.902000,0.182514,1.525761,1.087072,0.538601,0.008409
650,0.902000,-0.014326,1.608837,1.084427,0.547978,0.008409
651,0.902000,-0.203506,1.672630,1.081713,0.558319,0.008409
652,0.902000,-0.353687,1.712825,1.079102,0.569342,0.008409
653,0.902000,-0.459635,1.725435,1.076691,0.580688,0.008409
654,0.902000,-0.526260,1.707030,1.074488,0.591944,0.008409
655,0.902000,-0.551254,1.654963,1.072444,0.602674,0.008409
656,0.902000,-0.527108,1.567567,1.070469,0.612449,0.008409
657,0.902000,-0.453710,1.444342,1.068440,0.620891,0.008409
658,0.902000,-0.340603,1.286081,1.066248,0.627701,0.008409
659,0.902000,-0.198396,1.094932,1.063852,0.632699,0.008409
660,0.975878,-0.035288,0.874393,1.061282,0.635847,0.008409
661,0.975878,0.135356,0.629252,1.058628,0.637262,0.008409
662,0.975878,0.289386,0.365416,1.056022,0.637222,0.008534
663,0.975878,0.402259,0.089694,1.053577,0.636152,0.008534
664,0.975878,0.469034,-0.190489,1.051325,0.634591,0.008534
665,0.975878,0.504948,-0.467410,1.049218,0.633146,0.008534
666,0.975878,0.518056,-0.733406,1.047200,0.632425,0.008534
667,0.975878,0.489047,-0.981221,1.045221,0.632970,0.008534
668,0.975878,0.395678,-1.204347,1.043178,0.635187,0.008534
669,0.975878,0.248703,-1.397303,1.040943,0.639294,0.008534
670,0.975878,0.088819,-1.555873,1.038486,0.645303,0.008534
671,0.975878,-0.051695,-1.677254,1.035906,0.653022,0.008534
672,0.975878,-0.171722,-1.760145,1.033319,0.662096,0.008534
673,0.975878,-0.289109,-1.804717,1.030804,0.672064,0.008534
674,0.975878,-0.409933,-1.812536,1.028427,0.682420,0.008534
675,0.975878,-0.507371,-1.786389,1.026262,0.692672,0.008534
676,0.975878,-0.538382,-1.730080,1.024322,0.702390,0.008534
677,0.975878,-0.490037,-1.648150,1.022467,0.711232,0.008534
678,0.975878,-0.398391,-1.545616,1.020496,0.718960,0.008534
679,0.975878,-0.304753,-1.427696,1.018331,0.725440,0.008534
680,0.975878,-0.207867,-1.299542,1.016011,0.730632,0.008534
681,0.975878,-0.077798,-1.165992,1.013574,0.734574,0.008534
682,0.975878,0.094608,-1.031420,1.011052,0.737359,0.008534
683,0.975878,0.277732,-0.899575,1.008543,0.739120,0.008627
684,0.975878,0.423854,-0.773503,1.006211,0.740009,0.008627
685,0.975878,0.506280,-0.655501,1.004139,0.740180,0.008627
686,0.975878,0.538450,-0.547138,1.002265,0.739781,0.008627
687,0.975878,0.553203,-0.449301,1.000481,0.738943,0.008627
688,0.975878,0.555989,-0.362258,0.998743,0.737778,0.008627
689,0.975878,0.511984,-0.285749,0.997019,0.736377,0.008627
690,0.975878,0.391005,-0.219095,0.995182,0.734811,0.008627
691,0.975878,0.211876,-0.161307,0.993076,0.733136,0.008627
692,0.975878,0.025817,-0.111163,0.990703,0.731389,0.008627
693,0.975878,-0.135533,-0.067316,0.988225,0.729601,0.008627
694,0.975878,-0.279843,-0.028364,0.985798,0.727790,0.008627
695,0.975878,-0.426474,0.007096,0.983530,0.725971,0.008627
696,0.975878,-0.569747,0.040394,0.981531,0.724154,0.008627
697,0.975878,-0.673471,0.072773,0.979903,0.722347,0.008627
698,0.975878,-0.701853,0.105336,0.978609,0.720558,0.008627
699,0.975878,-0.651352,0.139038,0.977420,0.718792,0.008627
700,0.975878,-0.547979,0.174651,0.976061,0.717061,0.008627
701,0.975878,-0.415962,0.212761,0.974389,0.715372,0.008627
702,0.975878,-0.255879,0.253739,0.972395,0.713740,0.008627
703,0.975878,-0.058536,0.297730,0.970129,0.712180,0.008627
704,0.975878,0.166240,0.344634,0.967710,0.710709,0.008627
705,0.975878,0.385196,0.394110,0.965359,0.709349,0.008692
706,0.975878,0.564166,0.445541,0.963328,0.708122,0.008692
707,0.975878,0.683857,0.498051,0.961744,0.707051,0.008692
708,0.975878,0.735472,0.550504,0.960555,0.706160,0.008692
709,0.975878,0.716030,0.601514,0.959560,0.705467,0.008692
710,0.975878,0.631028,0.649483,0.958497,0.704986,0.008692
711,0.975878,0.489173,0.692644,0.957138,0.704719,0.008692
712,0.975878,0.295343,0.729109,0.955369,0.704659,0.008692
713,0.975878,0.059678,0.756946,0.953206,0.704783,0.008692
714,0.975878,-0.190930,0.774267,0.950829,0.705054,0.008692
715,0.975878,-0.418969,0.779311,0.948545,0.705417,0.008692
716,0.975878,-0.589957,0.770553,0.946635,0.705805,0.008692
717,0.975878,-0.684743,0.746802,0.945186,0.706144,0.008692
718,0.975878,-0.708692,0.707285,0.944063,0.706353,0.008692
719,0.975878,-0.681336,0.651736,0.943032,0.706358,0.008692
720,1.018798,-0.607011,0.580444,0.941905,0.706095,0.008692
721,1.018798,-0.470390,0.494307,0.940527,0.705522,0.008692
722,1.018798,-0.273246,0.394812,0.938762,0.704624,0.008692
723,1.018798,-0.057418,0.284040,0.936612,0.703414,0.008692
724,1.018798,0.126528,0.164573,0.934276,0.701941,0.008692
725,1.018798,0.260416,0.039429,0.931980,0.700281,0.008803
726,1.018798,0.361358,-0.088075,0.929830,0.698533,0.008803
727,1.018798,0.453587,-0.214458,0.927854,0.696813,0.008803
728,1.018798,0.537415,-0.336228,0.926087,0.695234,0.008803
729,1.018798,0.580922,-0.450047,0.924550,0.693901,0.008803
730,1.018798,0.554582,-0.552878,0.923151,0.692895,0.008803
731,1.018798,0.472881,-0.642125,0.921674,0.692266,0.008803
732,1.018798,0.380896,-0.715750,0.919975,0.692024,0.008803
733,1.018798,0.296039,-0.772345,0.918068,0.692145,0.008803
734,1.018798,0.187394,-0.811183,0.916009,0.692569,0.008803
735,1.018798,0.019942,-0.832225,0.913812,0.693212,0.008803
736,1.018798,-0.196073,-0.836087,0.911526,0.693977,0.008803
737,1.018798,-0.404594,-0.823963,0.909350,0.694760,0.008803
738,1.018798,-0.545467,-0.797542,0.907524,0.695465,0.008803
739,1.018798,-0.600232,-0.758884,0.906074,0.696013,0.008803
740,1.018798,-0.597389,-0.710300,0.904802,0.696341,0.008803
741,1.018798,-0.562370,-0.654196,0.903525,0.696412,0.008803
742,1.018798,-0.474150,-0.592976,0.902140,0.696207,0.008803
743,1.018798,-0.295202,-0.528908,0.900507,0.695729,0.008803
744,1.018798,-0.040461,-0.464027,0.898495,0.694995,0.008803
745,1.018798,0.209267,-0.400077,0.896251,0.694031,0.008803
746,1.018798,0.369979,-0.338454,0.894130,0.692872,0.008883
747,1.018798,0.420292,-0.280185,0.892275,0.691551,0.008883
748,1.018798,0.402859,-0.225927,0.890538,0.690105,0.008883
749,1.018798,0.364989,-0.175986,0.888765,0.688563,0.008883
750,1.018798,0.305726,-0.130361,0.886916,0.686952,0.008883
751,1.018798,0.192284,-0.088774,0.884960,0.685294,0.008883
752,1.018798,0.027806,-0.050735,0.882850,0.683608,0.008883
753,1.018798,-0.119777,-0.015591,0.880642,0.681906,0.008883
754,1.018798,-0.177449,0.017421,0.878479,0.680200,0.008883
755,1.018798,-0.147650,0.049117,0.876370,0.678499,0.008883
756,1.018798,-0.106060,0.080327,0.874238,0.676809,0.008883
757,1.018798,-0.116069,0.111856,0.872082,0.675139,0.008883
758,1.018798,-0.163470,0.144436,0.869938,0.673495,0.008883
759,1.018798,-0.186541,0.178701,0.867837,0.671887,0.008883
760,1.018798,-0.156093,0.215159,0.865765,0.670325,0.008883
761,1.018798,-0.105325,0.254155,0.863669,0.668820,0.008883
762,1.018798,-0.077359,0.295849,0.861539,0.667387,0.008883
763,1.018798,-0.059127,0.340190,0.859400,0.666046,0.008883
764,1.018798,0.012146,0.386891,0.857259,0.664814,0.008883
765,1.018798,0.169761,0.435411,0.855114,0.663714,0.009013
766,1.018798,0.359153,0.484937,0.853058,0.662768,0.009013
767,1.018798,0.479811,0.534388,0.851301,0.661997,0.009013
768,1.018798,0.482031,0.582413,0.849848,0.661421,0.009013
769,1.018798,0.396724,0.627413,0.848405,0.661049,0.009013
770,1.018798,0.272059,0.667591,0.846747,0.660885,0.009013
771,1.018798,0.114022,0.700997,0.844846,0.660919,0.009013
772,1.018798,-0.096219,0.725615,0.842770,0.661125,0.009013
773,1.018798,-0.343611,0.739446,0.840688,0.661463,0.009013
774,1.018798,-0.554453,0.740633,0.838935,0.661876,0.009013
775,1.018798,-0.638975,0.727565,0.837753,0.662293,0.009013
776,1.018798,-0.563366,0.698997,0.836877,0.662636,0.009013
777,1.018798,-0.371505,0.654166,0.835732,0.662822,0.009013
778,1.018798,-0.128752,0.592884,0.834054,0.662779,0.009013
779,1.018798,0.134314,0.515612,0.832016,0.662448,0.009013
780,1.039730,0.405372,0.423494,0.829988,0.661795,0.009290
781,1.039730,0.643025,0.318360,0.828406,0.660817,0.009290
782,1.039730,0.776395,0.202677,0.827583,0.659548,0.009290
783,1.039730,0.748987,0.079475,0.827335,0.658053,0.009290
784,1.039730,0.555367,-0.047790,0.826961,0.656430,0.009290
785,1.039730,0.243119,-0.175381,0.825826,0.654795,0.009290
786,1.039730,-0.117837,-0.299480,0.823938,0.653274,0.009290
787,1.039730,-0.472721,-0.416358,0.821918,0.651983,0.009290
788,1.039730,-0.786715,-0.522579,0.820541,0.651017,0.009290
789,1.039730,-1.022697,-0.615160,0.820376,0.650438,0.009290
790,1.039730,-1.135876,-0.691726,0.821511,0.650266,0.009290
791,1.039730,-1.099592,-0.750615,0.823382,0.650480,0.009290
792,1.039730,-0.920559,-0.790931,0.824993,0.651019,0.009290
793,1.039730,-0.628965,-0.812560,0.825498,0.651793,0.009290
794,1.039730,-0.266032,-0.816130,0.824632,0.652696,0.009290
795,1.039730,0.126268,-0.802934,0.822783,0.653614,0.009290
796,1.039730,0.514412,-0.774817,0.820772,0.654446,0.009508
797,1.039730,0.869679,-0.734028,0.819525,0.655103,0.009508
798,1.039730,1.153005,-0.683076,0.819784,0.655521,0.009508
799,1.039730,1.317165,-0.624557,0.821786,0.655662,0.009508
800,1.039730,1.327909,-0.561035,0.825003,0.655510,0.009508
801,1.039730,1.180442,-0.494881,0.828278,0.655071,0.009508
802,1.039730,0.903930,-0.428211,0.830410,0.654368,0.009508
803,1.039730,0.554001,-0.362771,0.830794,0.653432,0.009508
804,1.039730,0.192061,-0.299920,0.829640,0.652301,0.009508
805,1.039730,-0.135597,-0.240625,0.827674,0.651013,0.009508
806,1.039730,-0.399032,-0.185462,0.825658,0.649607,0.009508
807,1.039730,-0.577681,-0.134655,0.824075,0.648113,0.009508
808,1.039730,-0.668879,-0.088134,0.823026,0.646561,0.009508
809,1.039730,-0.699279,-0.045615,0.822327,0.644973,0.009508
810,1.039730,-0.712973,-0.006637,0.821758,0.643366,0.009508
811,1.039730,-0.740415,0.029342,0.821250,0.641756,0.009508
812,1.039730,-0.775858,0.062877,0.820866,0.640153,0.009508
813,1.039730,-0.782011,0.094503,0.820647,0.638566,0.009508
814,1.039730,-0.718337,0.124659,0.820458,0.637003,0.009508
815,1.039730,-0.571505,0.153664,0.819979,0.635470,0.009508
816,1.039730,-0.361425,0.181686,0.818924,0.633972,0.009508
817,1.039730,-0.119542,0.208723,0.817274,0.632516,0.009508
818,1.039730,0.129594,0.234611,0.815272,0.631105,0.009508
819,1.039730,0.366900,0.259011,0.813283,0.629744,0.009507
820,1.039730,0.574940,0.281436,0.811662,0.628434,0.009507
821,1.039730,0.745294,0.301281,0.810651,0.627177,0.009507
822,1.039730,0.884708,0.317839,0.810337,0.625970,0.009507
823,1.039730,1.003951,0.330357,0.810726,0.624807,0.009507
824,1.039730,1.095375,0.338069,0.811806,0.623681,0.009507
825,1.039730,1.121344,0.340257,0.813470,0.622579,0.009507
826,1.039730,1.026951,0.336293,0.815299,0.621486,0.009507
827,1.039730,0.772810,0.325673,0.816494,0.620387,0.009507
828,1.039730,0.363469,0.308095,0.816281,0.619262,0.009507
829,1.039730,-0.150587,0.283467,0.814643,0.618096,0.009507
830,1.039730,-0.693660,0.251942,0.812674,0.616875,0.009507
831,1.039730,-1.188478,0.213943,0.812122,0.615588,0.009507
832,1.039730,-1.571280,0.170146,0.814437,0.614234,0.009507
833,1.039730,-1.802640,0.121486,0.819960,0.612814,0.009507
834,1.039730,-1.873103,0.069123,0.827781,0.611341,0.009507
835,1.039730,-1.791640,0.014383,0.836264,0.609830,0.009507
836,1.039730,-1.563067,-0.041285,0.843736,0.608305,0.009507
837,1.039730,-1.179930,-0.096359,0.848850,0.606789,0.009507
838,1.039730,-0.636843,-0.149347,0.850826,0.605308,0.009507
839,1.039730,0.048191,-0.198826,0.849891,0.603885,0.009507
840,1.074483,0.819213,-0.243540,0.847770,0.602538,0.009552
